Date,Open,High,Low,Close,Adj Close,Volume
2016-08-31,76.830002,77.320000,76.230003,76.750000,76.750000,2266200
2016-09-01,76.750000,76.790001,75.980003,76.430000,76.430000,1263100
2016-09-02,76.709999,77.720001,76.389999,76.699997,76.699997,1676200
2016-09-06,76.949997,77.970001,76.449997,77.919998,77.919998,1877900
2016-09-07,77.889999,78.190002,77.459999,78.190002,78.190002,1289700
2016-09-08,77.809998,77.870003,77.010002,77.379997,77.379997,3189400
2016-09-09,76.519997,76.809998,73.510002,73.750000,73.750000,3189600
2016-09-12,73.629997,75.099998,73.379997,74.769997,74.769997,2179700
2016-09-13,74.250000,74.510002,72.820000,73.089996,73.089996,1896500
2016-09-14,73.459999,74.199997,73.110001,73.540001,73.540001,1927400
2016-09-15,73.290001,73.779999,72.870003,73.610001,73.610001,1579600
2016-09-16,73.379997,73.559998,72.779999,73.190002,73.190002,3372400
2016-09-19,73.639999,73.809998,73.010002,73.250000,73.250000,2751000
2016-09-20,73.959999,73.959999,73.160004,73.180000,73.180000,2529200
2016-09-21,73.279999,74.500000,72.339996,74.339996,74.339996,2891700
2016-09-22,74.910004,76.290001,74.889999,76.089996,76.089996,2901600
2016-09-23,76.040001,76.830002,75.320000,76.400002,76.400002,1666900
2016-09-26,75.919998,77.129997,75.919998,76.800003,76.800003,2816400
2016-09-27,77.019997,77.180000,75.389999,75.519997,75.519997,2404400
2016-09-28,75.589996,76.540001,75.589996,76.449997,76.449997,1640000
2016-09-29,76.029999,76.620003,75.010002,75.809998,75.809998,1722600
2016-09-30,76.419998,76.889999,74.720001,74.769997,74.769997,2126300
2016-10-03,74.459999,74.849998,73.620003,73.790001,73.790001,1850500
2016-10-04,73.699997,73.760002,71.489998,71.879997,71.879997,2479800
2016-10-05,72.070000,72.519997,70.150002,70.379997,70.379997,2847500
2016-10-06,70.160004,70.779999,69.110001,70.330002,70.330002,3066000
2016-10-07,70.709999,71.489998,69.260002,69.540001,69.540001,2749900
2016-10-10,69.599998,70.389999,69.500000,69.790001,69.790001,1279000
2016-10-11,69.589996,69.980003,68.639999,68.739998,68.739998,1775600
2016-10-12,68.750000,69.459999,68.730003,69.120003,69.120003,1420300
2016-10-13,69.000000,70.120003,68.809998,69.889999,69.889999,1594400
2016-10-14,70.690002,70.690002,68.910004,69.430000,69.430000,1508600
2016-10-17,69.589996,70.010002,69.209999,69.330002,69.330002,1496000
2016-10-18,69.980003,70.739998,69.709999,70.330002,70.330002,1473400
2016-10-19,70.419998,70.919998,70.160004,70.589996,70.589996,1963200
2016-10-20,70.610001,71.129997,70.300003,70.879997,70.879997,1619500
2016-10-21,70.449997,70.889999,70.279999,70.500000,70.500000,1266800
2016-10-24,70.849998,71.699997,70.489998,70.860001,70.860001,1121400
2016-10-25,70.790001,71.099998,70.349998,70.970001,70.970001,1118400
2016-10-26,70.440002,70.580002,69.279999,69.690002,69.690002,1075600
2016-10-27,69.360001,69.449997,67.620003,68.400002,68.400002,1864000
2016-10-28,68.760002,69.150002,68.110001,68.449997,68.449997,1946300
2016-10-31,68.889999,69.150002,68.300003,68.529999,68.529999,2497700
2016-11-01,68.279999,68.540001,66.459999,67.410004,67.410004,3891600
2016-11-02,67.360001,68.220001,67.000000,67.209999,67.209999,4007900
2016-11-03,67.070000,67.070000,65.750000,65.980003,65.980003,3366200
2016-11-04,65.050003,65.629997,64.239998,65.139999,65.139999,2634700
2016-11-07,65.980003,66.269997,64.930000,66.239998,66.239998,2252000
2016-11-08,65.970001,66.279999,64.860001,64.970001,64.970001,2692800
2016-11-09,63.240002,63.919998,61.389999,62.750000,62.750000,4956100
2016-11-10,62.570000,62.599998,59.389999,61.009998,61.009998,6131200
2016-11-11,60.810001,62.070000,60.709999,61.520000,61.520000,3337500
2016-11-14,61.360001,64.059998,60.619999,63.720001,63.720001,3366300
2016-11-15,63.869999,65.150002,62.360001,62.759998,62.759998,2559800
2016-11-16,62.869999,63.470001,62.299999,63.009998,63.009998,2493900
2016-11-17,63.040001,63.470001,61.669998,61.980000,61.980000,2037900
2016-11-18,62.049999,62.669998,61.689999,62.490002,62.490002,2177500
2016-11-21,62.750000,63.000000,61.720001,61.849998,61.849998,2311200
2016-11-22,62.110001,62.580002,61.650002,62.419998,62.419998,2598200
2016-11-23,61.900002,62.320000,61.380001,62.180000,62.180000,2098700
2016-11-25,62.169998,63.169998,61.860001,62.639999,62.639999,817000
2016-11-28,62.660000,63.580002,62.450001,63.400002,63.400002,2467200
2016-11-29,63.439999,64.269997,63.049999,64.190002,64.190002,2437900
2016-11-30,63.380001,63.799999,62.430000,62.779999,62.779999,4513000
2016-12-01,62.540001,62.590000,61.080002,61.410000,61.410000,2438700
2016-12-02,62.020000,63.689999,61.959999,62.779999,62.779999,2688600
2016-12-05,62.730000,63.110001,62.070000,62.660000,62.660000,2648600
2016-12-06,62.650002,63.900002,62.509998,63.549999,63.549999,2460900
2016-12-07,63.869999,65.309998,63.759998,65.269997,65.269997,2809900
2016-12-08,64.790001,65.699997,64.349998,65.610001,65.610001,2119400
2016-12-09,65.529999,66.459999,65.480003,65.669998,65.669998,1658700
2016-12-12,65.510002,66.620003,65.050003,66.540001,66.540001,2087300
2016-12-13,66.639999,66.730003,66.019997,66.589996,66.589996,2309700
2016-12-14,66.559998,66.589996,64.400002,64.489998,64.489998,2747600
2016-12-15,64.230003,64.500000,63.049999,63.340000,63.340000,4009700
2016-12-16,63.889999,65.580002,63.889999,65.180000,65.180000,5069100
2016-12-19,65.730003,66.900002,65.730003,66.379997,66.379997,1822400
2016-12-20,66.309998,67.000000,65.940002,66.459999,66.459999,1386500
2016-12-21,66.470001,67.199997,65.250000,65.309998,65.309998,1634600
2016-12-22,65.050003,65.559998,64.449997,65.339996,65.339996,1288900
2016-12-23,65.449997,65.720001,65.050003,65.510002,65.510002,908400
2016-12-27,65.559998,66.099998,65.239998,65.860001,65.860001,1218800
2016-12-28,65.860001,65.940002,65.019997,65.400002,65.400002,1007700
2016-12-29,65.529999,66.269997,65.129997,65.769997,65.769997,1506500
2016-12-30,65.910004,67.070000,65.629997,66.930000,66.930000,1688200
2017-01-03,67.110001,67.110001,65.830002,66.169998,66.169998,2085000
2017-01-04,66.110001,66.910004,65.900002,66.680000,66.680000,2070700
2017-01-05,67.309998,68.320000,66.389999,68.169998,68.169998,2228000
2017-01-06,68.080002,68.680000,67.489998,68.449997,68.449997,1908600
2017-01-09,68.599998,68.860001,67.980003,68.400002,68.400002,1791500
2017-01-10,67.900002,67.900002,66.120003,66.320000,66.320000,3252200
2017-01-11,66.309998,67.059998,65.709999,66.400002,66.400002,2741100
2017-01-12,66.089996,66.959999,65.779999,66.849998,66.849998,1611400
2017-01-13,66.730003,67.080002,66.209999,66.660004,66.660004,1156500
2017-01-17,67.080002,67.639999,66.940002,67.300003,67.300003,1468600
2017-01-18,67.279999,67.629997,66.970001,67.080002,67.080002,2514800
2017-01-19,66.709999,66.839996,66.040001,66.400002,66.400002,1770300
2017-01-20,66.160004,66.800003,65.809998,66.760002,66.760002,1540800
2017-01-23,66.849998,67.809998,66.510002,67.680000,67.680000,1884700
2017-01-24,67.519997,67.989998,66.949997,67.300003,67.300003,1865800
2017-01-25,67.250000,67.440002,66.029999,66.360001,66.360001,1571100
2017-01-26,66.480003,66.889999,65.940002,66.139999,66.139999,1714600
2017-01-27,66.370003,66.610001,65.680000,65.940002,65.940002,1189100
2017-01-30,66.059998,66.589996,65.699997,66.339996,66.339996,1264200
2017-01-31,66.480003,67.019997,66.160004,66.300003,66.300003,2561900
2017-02-01,66.150002,66.669998,65.239998,65.269997,65.269997,2041500
2017-02-02,65.419998,66.449997,65.389999,66.339996,66.339996,1726800
2017-02-03,65.660004,66.290001,65.129997,65.430000,65.430000,1802100
2017-02-06,65.559998,66.379997,65.430000,66.169998,66.169998,1807900
2017-02-07,66.330002,66.669998,65.779999,65.870003,65.870003,1406900
2017-02-08,65.900002,66.430000,65.900002,66.029999,66.029999,2013300
2017-02-09,66.029999,66.260002,65.199997,65.389999,65.389999,1653300
2017-02-10,65.279999,65.889999,65.050003,65.870003,65.870003,1462000
2017-02-13,66.000000,66.589996,65.559998,66.290001,66.290001,1747000
2017-02-14,66.440002,66.480003,64.870003,65.510002,65.510002,1346800
2017-02-15,65.239998,65.690002,64.629997,65.580002,65.580002,1692800
2017-02-16,65.669998,66.889999,65.669998,66.080002,66.080002,1347400
2017-02-17,66.419998,66.639999,65.379997,65.919998,65.919998,2199300
2017-02-21,66.029999,67.089996,65.510002,66.940002,66.940002,2031400
2017-02-22,67.809998,68.309998,67.110001,67.699997,67.699997,2667300
2017-02-23,68.029999,68.949997,67.589996,68.849998,68.849998,1773200
2017-02-24,68.809998,70.099998,68.220001,70.059998,70.059998,2476800
2017-02-27,69.910004,70.529999,69.760002,70.040001,70.040001,1572800
2017-02-28,70.040001,70.730003,69.860001,70.379997,70.379997,2360900
2017-03-01,69.750000,70.110001,69.010002,69.480003,69.480003,2405900
2017-03-02,69.230003,70.040001,68.750000,69.949997,69.949997,2183800
2017-03-03,69.940002,69.940002,68.820000,69.570000,69.570000,1447000
2017-03-06,69.080002,69.519997,68.250000,68.540001,68.540001,1477400
2017-03-07,68.309998,68.620003,67.690002,68.489998,68.489998,1218100
2017-03-08,67.809998,68.000000,66.970001,67.019997,67.019997,1863900
2017-03-09,66.970001,67.120003,65.589996,65.800003,65.800003,1913600
2017-03-10,65.800003,66.919998,65.750000,66.169998,66.169998,2174300
2017-03-13,66.169998,66.660004,65.349998,66.000000,66.000000,2061200
2017-03-14,65.860001,66.139999,65.260002,66.050003,66.050003,1726400
2017-03-15,66.269997,67.360001,66.120003,67.239998,67.239998,2294800
2017-03-16,67.000000,67.559998,66.919998,67.290001,67.290001,1709000
2017-03-17,67.440002,67.930000,67.070000,67.279999,67.279999,3462700
2017-03-20,67.959999,68.199997,67.209999,67.779999,67.779999,2160800
2017-03-21,67.910004,68.160004,67.510002,67.820000,67.820000,1933200
2017-03-22,68.000000,68.800003,67.830002,68.660004,68.660004,1740100
2017-03-23,68.699997,70.300003,68.440002,69.599998,69.599998,2576200
2017-03-24,69.779999,69.970001,69.529999,69.669998,69.669998,2364100
2017-03-27,69.750000,70.779999,69.550003,70.129997,70.129997,2424400
2017-03-28,70.029999,70.680000,69.839996,70.610001,70.610001,1931400
2017-03-29,70.529999,71.080002,70.440002,70.930000,70.930000,2334600
2017-03-30,70.730003,70.980003,70.250000,70.779999,70.779999,1818200
2017-03-31,70.650002,71.139999,70.480003,70.820000,70.820000,2650400
2017-04-03,70.820000,71.250000,70.500000,71.150002,71.150002,2027400
2017-04-04,71.150002,71.150002,70.449997,70.580002,70.580002,2834800
2017-04-05,70.599998,71.529999,70.440002,71.300003,71.300003,2141300
2017-04-06,71.220001,71.860001,70.830002,71.580002,71.580002,2189700
2017-04-07,71.629997,72.480003,71.629997,72.260002,72.260002,2163000
2017-04-10,72.269997,73.029999,72.019997,72.889999,72.889999,1676800
2017-04-11,72.879997,73.089996,72.639999,72.790001,72.790001,1274800
2017-04-12,72.790001,73.169998,72.449997,72.930000,72.930000,1523300
2017-04-13,72.889999,73.320000,72.690002,72.849998,72.849998,1819300
2017-04-17,73.150002,73.459999,73.040001,73.389999,73.389999,1304000
2017-04-18,73.440002,74.500000,73.309998,74.239998,74.239998,2448600
2017-04-19,74.169998,74.250000,73.570000,73.870003,73.870003,2300700
2017-04-20,73.760002,74.110001,73.589996,74.070000,74.070000,1617700
2017-04-21,73.809998,74.279999,73.559998,73.680000,73.680000,2306800
2017-04-24,73.870003,73.940002,71.430000,72.500000,72.500000,2955300
2017-04-25,72.489998,72.730003,72.150002,72.669998,72.669998,1112300
2017-04-26,72.430000,72.480003,71.680000,71.830002,71.830002,1562600
2017-04-27,71.830002,72.760002,71.519997,72.160004,72.160004,1287700
2017-04-28,72.050003,72.050003,70.580002,71.440002,71.440002,1922700
2017-05-01,71.529999,71.989998,70.930000,71.199997,71.199997,1670900
2017-05-02,71.300003,71.440002,70.410004,70.750000,70.750000,2528600
2017-05-03,70.980003,71.160004,69.559998,69.809998,69.809998,2182100
2017-05-04,69.750000,70.010002,68.949997,69.860001,69.860001,1971600
2017-05-05,68.910004,69.930000,68.750000,69.800003,69.800003,1888200
2017-05-08,69.949997,69.959999,69.010002,69.720001,69.720001,1813200
2017-05-09,69.750000,69.809998,68.660004,69.029999,69.029999,1659900
2017-05-10,69.169998,70.199997,68.849998,70.010002,70.010002,1498400
2017-05-11,69.800003,71.570000,69.440002,71.500000,71.500000,1856300
2017-05-12,71.690002,72.300003,71.489998,71.849998,71.849998,2421100
2017-05-15,72.000000,72.639999,71.610001,71.660004,71.660004,1496600
2017-05-16,71.790001,71.980003,71.059998,71.599998,71.599998,1395300
2017-05-17,71.669998,72.879997,71.459999,72.260002,72.260002,2540000
2017-05-18,72.320000,73.099998,71.900002,72.930000,72.930000,1941800
